Kilometers,Color,Car Brand,Model,Price,Engine,Vehicle Age
95500,Beyaz,Fiat,Egea,710900.0,1.6,6
204000,Beyaz,Audi,A3,939500.0,1.6,8
115000,Gri,Renault,Fluence,775000.0,1.5,8
96000,Gri,Ford,Focus,735000.0,1.6,8
245000,Gri (Gümüş),Opel,Astra,535000.0,1.6,14
75000,Beyaz,Fiat,Egea,745000.0,1.6,4
22000,Mavi,Fiat,Egea,844900.0,1.3,1
113000,Bej,Opel,Corsa,530000.0,1.4,13
79000,Beyaz,Renault,Clio,770000.0,1.0,2
118000,Beyaz,Fiat,Egea,690000.0,1.3,5
216000,Beyaz,Citroen,C5,560000.0,1.6,12
52000,Beyaz,Volkswagen,Polo,735000.0,1.2,8
183000,Siyah,Opel,Astra,580000.0,1.6,12
171000,Beyaz,Ford,Focus,910000.0,1.5,5
255000,Siyah,Audi,A6,895000.0,2.0,14
130000,Beyaz,Ford,Fiesta,645000.0,1.5,8
240500,Gri,Fiat,Linea,375000.0,1.3,16
49000,Beyaz,Ford,Focus,1029950.0,1.5,4
190000,Beyaz,Opel,Corsa,352500.0,1.2,25
15000,Beyaz,Fiat,Egea,815000.0,1.4,2
202000,Gri,Volkswagen,Golf,720000.0,1.4,11
163000,Beyaz,Volkswagen,Polo,480000.0,1.2,12
188000,Gri (metalik),Fiat,Linea,525000.0,1.3,13
200000,Beyaz,Volkswagen,Polo,710000.0,1.4,7
35000,Kırmızı,Renault,Clio,649950.0,0.9,4
160000,Şampanya,Renault,Fluence,720000.0,1.5,9
233500,Beyaz,Volkswagen,Polo,397500.0,1.4,15
214000,Gri (Gümüş),Renault,Clio,290000.0,1.4,24
220000,Gri (Gümüş),Audi,A3,635000.0,1.4,16
204000,Gri (Gümüş),Ford,Fiesta,349500.0,1.4,19
266000,Beyaz,Volkswagen,Polo,245000.0,1.6,27
300000,Beyaz,Renault,Clio,320000.0,1.5,18
268000,Mavi,Ford,Focus,389000.0,1.6,19
209000,Beyaz,Ford,Focus,560000.0,1.6,14
150000,Beyaz,Citroen,C4,550000.0,1.6,11
256000,Beyaz,Opel,Astra,490000.0,1.3,13
179500,Beyaz,Renault,Fluence,585000.0,1.5,12
133000,Beyaz,Opel,Astra,660000.0,1.6,12
182000,Beyaz,Ford,Fiesta,555000.0,1.4,13
293000,Beyaz,Renault,Fluence,535000.0,1.5,9
254000,Mavi,Volkswagen,Polo,283000.0,1.6,26
40000,Gri,Fiat,Egea,655000.0,1.4,3
218000,Gri,Opel,Corsa,425000.0,1.4,20
182000,Mavi (metalik),Volkswagen,Polo,305000.0,1.4,26
91000,Bordo,Fiat,Linea,515000.0,1.4,15
213000,Gri (metalik),Citroen,C3,350000.0,1.4,17
269600,Gri (titanyum),Audi,A4,550000.0,1.6,16
180000,Beyaz,Renault,Clio,490000.0,1.2,12
347000,Gri (Gümüş),Opel,Astra,375500.0,1.6,24
197013,Siyah,Volkswagen,Golf,575000.0,1.4,16
176000,Gri (Gümüş),Renault,Fluence,619900.0,1.5,11
84000,Kırmızı,Renault,Clio,610000.0,0.9,11
142000,Beyaz,Ford,Focus,922500.0,1.5,4
227000,Beyaz,Citroen,C4,500000.0,1.6,12
84000,Gri (metalik),Fiat,Linea,612000.0,1.3,9
126000,Yeşil,Renault,Clio,370000.0,1.2,19
128000,Gri (Gümüş),Opel,Corsa,520000.0,1.3,10
181000,Beyaz,Fiat,Linea,335000.0,1.3,10
120300,Gri,Citroen,C3,420000.0,1.4,20
137000,Diğer,Renault,Fluence,798000.0,1.5,8
72689,Gri (Gümüş),Renault,Clio,495000.0,1.2,15
196184,Beyaz,Toyota,Corolla,708000.0,1.4,8
151300,Beyaz,Renault,Clio,640000.0,1.5,7
300000,Beyaz,Opel,Corsa,295000.0,1.7,21
51000,Gri,Opel,Corsa,875000.0,1.5,4
144000,Siyah,Renault,Clio,680000.0,1.5,10
33000,Kırmızı,Volkswagen,Polo,930000.0,1.0,3
156000,Gri,Renault,Fluence,565000.0,1.5,11
210000,Mavi,Opel,Astra,395000.0,1.6,25
50000,Beyaz,Opel,Corsa,630000.0,1.4,13
195000,Beyaz,Ford,Fiesta,395000.0,1.4,18
140000,Beyaz,Citroen,C-Elysee,545000.0,1.6,7
232000,Beyaz,Opel,Corsa,420000.0,1.3,10
265000,Gri,Renault,Clio,410250.0,1.5,17
270000,Beyaz,Fiat,Linea,339000.0,1.3,9
159000,Beyaz,Renault,Clio,330000.0,1.4,20
380000,Gri (Gümüş),Ford,Focus,385000.0,1.6,23
152000,Gri (Gümüş),Fiat,Egea,695000.0,1.6,6
143361,Beyaz,Ford,Fiesta,565000.0,1.4,12
160000,Beyaz,Citroen,C5,550000.0,1.6,13
212000,Gri,Renault,Fluence,480000.0,1.5,14
216000,Bordo,Volkswagen,Polo,267000.0,1.6,27
210000,Siyah,Fiat,Linea,410000.0,1.3,12
270000,Beyaz,Volkswagen,Golf,470000.0,1.6,20
285000,Gri,Opel,Astra,415000.0,1.3,17
168000,Beyaz,Fiat,Linea,444000.0,1.3,11
149299,Gri,Toyota,Corolla,795000.0,1.4,7
157427,Kahverengi,Citroen,C4,665000.0,1.6,13
74000,Mavi (metalik),Opel,Astra,760000.0,1.4,11
211000,Gri,Toyota,Corolla,545000.0,1.4,17
142000,Şampanya,Audi,A3,759000.0,1.6,16
27500,Beyaz,Fiat,Egea,745000.0,1.4,4
153000,Gri,Renault,Fluence,620000.0,1.5,8
260000,Lacivert,Volkswagen,Golf,320000.0,1.8,30
79000,Mavi,Opel,Astra,745000.0,1.6,7
132000,Bordo,Volkswagen,Polo,480000.0,1.4,17
237000,Beyaz,Volkswagen,Polo,547000.0,1.6,12
285000,Gri (Gümüş),Opel,Astra,575000.0,1.6,11
284000,Beyaz,Volkswagen,Golf,455000.0,1.6,21
55000,Mavi (metalik),Toyota,Corolla,1045000.0,1.5,3
284000,Gri,Opel,Corsa,395000.0,1.3,20
165000,Gri (Gümüş),Volkswagen,Golf,738000.0,1.4,11
103000,Beyaz,Renault,Clio,675000.0,1.5,9
60000,Beyaz,Fiat,Egea,777500.0,1.3,4
106000,Siyah,Renault,Fluence,835000.0,1.5,9
205000,Bordo,Ford,Fiesta,490000.0,1.4,15
216000,Beyaz,Volkswagen,Golf,615000.0,1.2,9
218000,Gri (Gümüş),Volkswagen,Golf,675000.0,1.6,12
225000,Gri (Gümüş),Opel,Astra,400000.0,1.6,21
210000,Beyaz,Renault,Clio,499000.0,1.5,8
175000,Beyaz,Renault,Fluence,820000.0,1.5,8
318000,Beyaz,Audi,A5,899000.0,2.0,13
304000,Mavi,Ford,Focus,612000.0,1.6,11
209000,Beyaz,Renault,Fluence,585000.0,1.5,9
187000,Beyaz,Renault,Fluence,580000.0,1.5,9
202000,Beyaz,Ford,Focus,637000.0,1.6,10
159000,Beyaz,Volkswagen,Polo,690000.0,1.4,7
160000,Kırmızı,Opel,Corsa,350000.0,1.4,27
132000,Beyaz,Citroen,C4,605000.0,1.6,9
128913,Beyaz,Fiat,Linea,508000.0,1.3,9
330000,Beyaz,Renault,Fluence,411000.0,1.5,11
264500,Beyaz,Citroen,C3,335000.0,1.4,20
270000,Beyaz,Opel,Astra,650000.0,1.6,10
65000,Gri,Fiat,Linea,550000.0,1.4,7
185000,Kırmızı,Volkswagen,Polo,420500.0,1.4,20
282000,Beyaz,Ford,Fiesta,395000.0,1.4,12
159000,Siyah,Opel,Corsa,529000.0,1.4,15
269000,Mavi (metalik),Audi,A3,463000.0,1.6,20
344000,Gri,Audi,A3,430000.0,1.6,20
222000,Siyah,Audi,A1,850000.0,1.6,12
123000,Beyaz,Renault,Fluence,640000.0,1.5,12
410000,Beyaz,Citroen,C5,600000.0,1.6,14
222000,Beyaz,Renault,Clio,429000.0,1.2,10
143000,Beyaz,Ford,Fiesta,480000.0,1.25,13
237000,Gri,Opel,Corsa,440000.0,1.2,17
67000,Beyaz,Citroen,C-Elysee,689750.0,1.5,5
242000,Beyaz,Volkswagen,Golf,500000.0,1.6,21
100000,Beyaz,Toyota,Corolla,560000.0,1.6,20
201000,Beyaz,Citroen,C3,450000.0,1.4,13
96000,Beyaz,Ford,Fiesta,690000.0,1.5,9
135000,Lacivert,Volkswagen,Golf,950000.0,1.4,8
400000,Siyah,Audi,A6,675000.0,2.0,16
70000,Beyaz,Ford,Focus,795000.0,1.6,11
138000,Beyaz,Ford,Fiesta,349000.0,1.25,11
246000,Gri (Gümüş),Citroen,C4,485000.0,1.6,17
116000,Beyaz,Citroen,C-Elysee,555000.0,1.6,8
139000,Beyaz,Volkswagen,Polo,788000.0,1.6,6
256200,Beyaz,Citroen,C-Elysee,480000.0,1.6,11
80000,Bordo,Renault,Clio,605000.0,1.2,6
114000,Beyaz,Renault,Fluence,610000.0,1.5,10
272000,Gri (Gümüş),Ford,Focus,530000.0,1.6,16
47500,Beyaz,Ford,Fiesta,720000.0,1.6,10
181000,Lacivert,Audi,80,135000.0,1.6,0
159000,Beyaz,Ford,Fiesta,380000.0,1.4,17
245000,Beyaz,Opel,Corsa,299990.0,1.0,21
101000,Beyaz,Volkswagen,Golf,801000.0,1.2,8
259000,Gri (metalik),Volkswagen,Polo,355000.0,1.4,23
250000,Gri (metalik),Fiat,Egea,485000.0,1.3,6
293000,Mavi,Opel,Corsa,315000.0,1.4,26
218000,Beyaz,Fiat,Linea,490000.0,1.3,9
260000,Siyah,Citroen,C3,385000.0,1.6,14
37500,Kırmızı,Volkswagen,Polo,820000.0,1.0,4
213000,Beyaz,Fiat,Egea,680000.0,1.6,8
89000,Beyaz,Citroen,C-Elysee,640000.0,1.5,4
6001,Kırmızı,Renault,Clio,955000.0,1.0,1
274500,Beyaz,Ford,Focus,370000.0,1.6,24
278500,Gri (metalik),Ford,Focus,411000.0,1.6,17
231000,Siyah,Renault,Fluence,605000.0,1.5,14
246000,Beyaz,Volkswagen,Golf,620000.0,1.6,14
210000,Bordo,Volkswagen,Polo,485000.0,1.4,18
248000,Beyaz,Renault,Fluence,540000.0,1.5,12
255000,Beyaz,Renault,Fluence,550000.0,1.5,10
180000,Beyaz,Ford,Focus,650000.0,1.6,7
98000,Beyaz,Toyota,Corolla,870000.0,1.4,7
157000,Beyaz,Ford,Focus,665000.0,1.6,12
143000,Beyaz,Audi,A4,1050000.0,2.0,9
138000,Gri,Opel,Corsa,530000.0,1.2,11
91000,Beyaz,Fiat,Linea,530000.0,1.4,9
236000,Beyaz,Ford,Fiesta,360000.0,1.4,17
206000,Beyaz,Ford,Focus,755400.0,1.6,11
283000,Gri,Citroen,C3,300000.0,1.4,20
181000,Gri (metalik),Ford,Focus,580000.0,1.6,12
165900,Siyah,Volkswagen,Polo,660000.0,1.4,10
152000,Beyaz,Fiat,Egea,635000.0,1.3,7
192500,Beyaz,Fiat,Egea,714900.0,1.6,4
149000,Gri (titanyum),Ford,Focus,720000.0,1.6,12
144523,Beyaz,Renault,Fluence,715000.0,1.5,8
198000,Siyah,Renault,Clio,380000.0,1.4,18
89000,Beyaz,Ford,Fiesta,685000.0,1.5,8
33000,Beyaz,Renault,Clio,825000.0,1.0,4
240000,Beyaz,Renault,Fluence,718000.0,1.5,9
185000,Gri (Gümüş),Volkswagen,Polo,310000.0,1.4,23
89351,Beyaz,Citroen,C3,834900.0,1.2,5
190000,Beyaz,Volkswagen,Polo,590000.0,1.6,13
300000,Kırmızı,Opel,Astra,410000.0,1.6,25
320000,Yeşil,Ford,Focus,390000.0,1.6,24
285000,Kırmızı,Opel,Corsa,213000.0,1.4,30
140771,Mavi,Toyota,Corolla,480000.0,1.6,20
276000,Beyaz,Ford,Focus,337500.0,1.8,19
49000,Beyaz,Fiat,Egea,650000.0,1.4,4
174000,Beyaz,Ford,Fiesta,550000.0,1.4,13
196598,Siyah,Volkswagen,Polo,580000.0,1.6,12
184000,Siyah,Audi,A3,660000.0,1.6,17
153000,Lacivert,Ford,Focus,700000.0,1.6,11
209000,Beyaz,Ford,Focus,750000.0,1.5,9
253000,Gri,Renault,Clio,350000.0,1.4,23
142000,Gri (metalik),Ford,Focus,625000.0,1.6,12
127000,Siyah,Ford,Fiesta,445000.0,1.4,12
101530,Füme,Citroen,C3,725000.0,1.4,9
181000,Mavi (metalik),Opel,Astra,210000.0,1.4,30
162000,Siyah,Volkswagen,Polo,699000.0,1.4,11
157000,Siyah,Renault,Fluence,645000.0,1.5,8
101000,Siyah,Opel,Astra,780000.0,1.6,9
250000,Beyaz,Fiat,Linea,540000.0,1.3,10
415000,Siyah,Audi,A6,950000.0,2.0,13
66000,Gri (Gümüş),Ford,Fiesta,599000.0,1.25,12
174000,Beyaz,Volkswagen,Golf,980000.0,1.6,11
125000,Kırmızı,Renault,Clio,450000.0,1.5,13
267000,Yeşil (metalik),Ford,Fiesta,350000.0,1.4,20
194000,Siyah,Audi,A4,980000.0,2.0,11
140000,Gri (Gümüş),Volkswagen,Golf,610000.0,1.6,20
264000,Beyaz,Ford,Fiesta,372500.0,1.4,20
176000,Füme,Citroen,C3,465000.0,1.6,16
269000,Gri,Ford,Focus,390000.0,1.6,23
135000,Beyaz,Fiat,Egea,625000.0,1.3,5
175000,Gri (Gümüş),Volkswagen,Polo,439000.0,1.4,22
222000,Gri,Ford,Focus,540000.0,1.6,13
142500,Gri (Gümüş),Fiat,Linea,455000.0,1.4,14
244000,Beyaz,Renault,Clio,350000.0,1.5,16
149000,Siyah,Volkswagen,Golf,950000.0,1.6,11
260000,Gri (Gümüş),Ford,Fiesta,399000.0,1.4,16
128000,Beyaz,Ford,Fiesta,598000.0,1.5,8
205000,Beyaz,Audi,A3,870000.0,1.6,12
300000,Beyaz,Ford,Focus,355000.0,1.8,19
110500,Kırmızı,Renault,Clio,722200.0,1.5,8
196000,Gri (metalik),Renault,Clio,350000.0,1.4,24
340000,Gri,Opel,Corsa,300000.0,1.4,23
174000,Beyaz,Fiat,Linea,425000.0,1.6,14
140000,Beyaz,Fiat,Linea,570000.0,1.3,9
150000,Siyah,Toyota,Corolla,500000.0,1.33,14
154500,Beyaz,Ford,Fiesta,430000.0,1.4,12
70000,Beyaz,Toyota,Corolla,960000.0,1.6,5
44500,Beyaz,Renault,Clio,624900.0,1.0,2
150000,Beyaz,Volkswagen,Polo,825000.0,1.6,4
175000,Altın,Volkswagen,Golf,425000.0,1.6,25
147000,Beyaz,Ford,Focus,735000.0,1.6,9
172000,Beyaz,Volkswagen,Polo,445000.0,1.6,12
260000,Gri (metalik),Opel,Corsa,355000.0,1.3,19
135000,Beyaz,Volkswagen,Polo,530000.0,1.2,12
1800,Mavi,Fiat,Egea,820000.0,1.4,1
137100,Beyaz,Fiat,Egea,615000.0,1.6,9
194000,Beyaz,Opel,Astra,595500.0,1.6,9
96000,Beyaz,Ford,Focus,985000.0,1.5,4
56500,Beyaz,Fiat,Egea,698000.0,1.4,3
100000,Füme,Opel,Astra,680000.0,1.6,9
16700,Beyaz,Renault,Clio,820000.0,1.0,2
173000,Gri,Fiat,Egea,645000.0,1.6,8
258000,Beyaz,Opel,Corsa,270000.0,1.3,19
186000,Gri (Gümüş),Ford,Fiesta,495000.0,1.4,12
136000,Siyah,Opel,Astra,625000.0,1.3,13
127500,Gri (Gümüş),Opel,Astra,590000.0,1.6,11
228000,Gri (metalik),Renault,Fluence,645000.0,1.5,12
205000,Beyaz,Fiat,Egea,546000.0,1.3,7
69000,Beyaz,Ford,Fiesta,685000.0,1.6,11
90000,Mavi,Opel,Astra,705000.0,1.6,8
155000,Siyah,Audi,A3,998000.0,1.6,9
193000,Kırmızı,Opel,Corsa,340000.0,1.4,25
288000,Mavi (metalik),Ford,Focus,365000.0,1.6,24
300000,Bordo,Toyota,Corolla,330000.0,1.6,0
120000,Beyaz,Renault,Clio,655000.0,1.5,10
158000,Kırmızı,Renault,Clio,345000.0,1.4,24
240000,Gri (Gümüş),Toyota,Corolla,350000.0,1.6,28
351223,Beyaz,Toyota,Corolla,408725.0,1.4,21
75000,Siyah,Opel,Corsa,775000.0,1.2,4
10000,Beyaz,Fiat,Egea,795000.0,1.3,1
113000,Beyaz,Fiat,Linea,560000.0,1.3,7
20030,Beyaz,Renault,Clio,666500.0,1.0,1
277500,Beyaz,Toyota,Corolla,695000.0,1.4,10
130000,Beyaz,Fiat,Egea,500000.0,1.4,6
245000,Gri,Renault,Fluence,440000.0,1.5,12
53500,Beyaz,Fiat,Egea,770000.0,1.3,2
181000,Beyaz,Ford,Fiesta,210000.0,1.4,18
196000,Siyah,Opel,Corsa,500000.0,1.3,11
172000,Siyah,Volkswagen,Polo,635000.0,1.4,12
168000,Beyaz,Renault,Fluence,590000.0,1.6,12
169000,Gri (Gümüş),Renault,Clio,355500.0,1.4,18
147619,Beyaz,Ford,Focus,907000.0,1.5,5
189000,Lacivert,Renault,Clio,345000.0,1.4,23
192700,Kırmızı,Ford,Fiesta,520000.0,1.4,13
192000,Gri (Gümüş),Volkswagen,Polo,505000.0,1.2,13
315000,Kırmızı,Volkswagen,Polo,215000.0,1.6,28
211500,Beyaz,Renault,Fluence,632000.0,1.5,9
262000,Lacivert,Opel,Corsa,345000.0,1.3,19
235500,Gri (Gümüş),Opel,Astra,475000.0,1.3,14
15000,Beyaz,Renault,Clio,799000.0,1.0,2
245000,Gri,Renault,Fluence,600000.0,1.5,14
130000,Gri (Gümüş),Renault,Clio,440000.0,1.5,13
196000,Beyaz,Renault,Clio,735000.0,1.5,5
188000,Beyaz,Toyota,Corolla,862500.0,1.8,4
305000,Gri,Renault,Clio,284500.0,1.5,20
280000,Beyaz,Fiat,Linea,390000.0,1.4,13
24200,Beyaz,Opel,Corsa,810000.0,1.4,6
7500,Füme,Fiat,Egea,715000.0,1.4,1
276000,Siyah,Citroen,C4,385000.0,1.6,18
201000,Gri (Gümüş),Renault,Fluence,490000.0,1.5,12
82000,Füme,Opel,Corsa,720000.0,1.4,8
126000,Kırmızı,Volkswagen,Polo,605000.0,1.0,7
330000,Siyah,Citroen,C5,420000.0,1.6,15
291000,Gri (Gümüş),Ford,Focus,365000.0,2.0,23
120000,Beyaz,Ford,Focus,605000.0,1.5,7
196000,Gri (Gümüş),Renault,Clio,445000.0,1.5,13
193000,Beyaz,Ford,Focus,670000.0,1.6,10
227000,Beyaz,Fiat,Linea,410000.0,1.3,12
135900,Gri (metalik),Ford,Focus,940000.0,1.5,4
308000,Beyaz,Audi,A4,850000.0,2.0,12
294000,Gri (Gümüş),Ford,Focus,530000.0,1.6,14
400000,Kırmızı,Fiat,Linea,284950.0,1.3,12
175000,Beyaz,Fiat,Linea,500000.0,1.6,10
108000,Mavi,Volkswagen,Golf,965000.0,1.6,8
280000,Sarı,Fiat,Linea,320000.0,1.3,9
75000,Beyaz,Fiat,Egea,629000.0,1.4,5
163000,Beyaz,Fiat,Egea,605000.0,1.4,9
295000,Beyaz,Audi,A4,1030000.0,2.0,10
211000,Beyaz,Ford,Focus,769000.0,1.5,6
252000,Gri (Gümüş),Renault,Fluence,560000.0,1.5,11
226000,Beyaz,Fiat,Linea,520000.0,1.3,7
303000,Beyaz,Renault,Fluence,590000.0,1.5,8
191000,Beyaz,Volkswagen,Polo,610000.0,1.2,10
260000,Gri,Citroen,C-Elysee,405000.0,1.6,12
75000,Beyaz,Volkswagen,Polo,825000.0,1.6,7
100000,Beyaz,Fiat,Egea,583000.0,1.3,4
88000,Bej,Toyota,Corolla,900000.0,1.6,7
218000,Siyah,Ford,Focus,759000.0,1.5,7
80000,Beyaz,Fiat,Linea,400000.0,1.4,11
28000,Mavi,Opel,Astra,810000.0,1.6,7
290000,Kırmızı,Ford,Fiesta,430000.0,1.4,17
298000,Siyah,Opel,Astra,450000.0,1.6,23
160000,Kahverengi,Ford,Focus,573500.0,1.6,12
239000,Gri (metalik),Opel,Astra,455000.0,1.6,17
113500,Beyaz,Fiat,Linea,580000.0,1.6,10
249000,Beyaz,Fiat,Linea,385000.0,1.3,9
286000,Beyaz,Citroen,Saxo,230000.0,1.5,21
105000,Füme,Toyota,Corolla,695000.0,1.33,7
274000,Gri,Renault,Clio,315000.0,1.4,24
190000,Gri (Gümüş),Volkswagen,Golf,775000.0,1.6,10
149900,Beyaz,Volkswagen,Golf,947000.0,1.6,8
200000,Gri (Gümüş),Fiat,Linea,367750.0,1.3,12
240000,Gri (Gümüş),Ford,Focus,520000.0,1.6,15
47000,Beyaz,Renault,Clio,829900.0,1.0,3
178000,Gri (Gümüş),Toyota,Corolla,510000.0,1.6,15
217000,Kırmızı,Renault,Clio,460000.0,1.2,10
132000,Beyaz,Fiat,Linea,550000.0,1.3,9
6001,Beyaz,Citroen,C3,955000.0,1.2,1
240000,Siyah,Citroen,C5,410000.0,1.6,18
208000,Mavi (metalik),Opel,Corsa,450000.0,1.3,16
51000,Lacivert,Volkswagen,Golf,925000.0,1.2,9
237000,Gri (Gümüş),Fiat,Linea,385000.0,1.3,15
147000,Yeşil (metalik),Ford,Fiesta,448000.0,1.4,20
114000,Beyaz,Fiat,Egea,730000.0,1.6,4
206000,Gri,Toyota,Corolla,385000.0,1.6,19
290000,Gri,Renault,Clio,322000.0,1.5,21
360000,Gri (Gümüş),Opel,Corsa,440000.0,1.3,14
133000,Beyaz,Volkswagen,Golf,740000.0,1.2,11
267000,Yeşil,Volkswagen,Golf,395000.0,1.6,24
205000,Beyaz,Volkswagen,Polo,266900.0,1.6,23
205000,Füme,Fiat,Linea,485000.0,1.3,12
97000,Gri,Fiat,Linea,555000.0,1.6,12
234000,Beyaz,Citroen,C4,495000.0,1.6,15
236000,Kırmızı,Volkswagen,Polo,305000.0,1.6,26
183000,Beyaz,Volkswagen,Polo,560000.0,1.4,9
196000,Beyaz,Renault,Fluence,655000.0,1.5,9
224000,Beyaz,Audi,A3,900000.0,1.6,8
299000,Mavi,Ford,Fiesta,395000.0,1.4,15
200000,Gri (Gümüş),Toyota,Corolla,710000.0,1.4,13
227000,Beyaz,Ford,Focus,538000.0,1.6,15
65000,Beyaz,Fiat,Egea,695000.0,1.3,4
62000,Gri,Ford,Focus,929999.0,1.5,7
201000,Beyaz,Toyota,Corolla,690000.0,1.4,9
280000,Gri,Opel,Corsa,325000.0,1.4,23
139000,Gri (Gümüş),Renault,Fluence,738000.0,1.5,9
253000,Gri (Gümüş),Ford,Fiesta,420000.0,1.4,18
151000,Beyaz,Opel,Corsa,538500.0,1.3,11
194000,Gri (Gümüş),Renault,Fluence,510000.0,1.5,13
280000,Kahverengi,Ford,Focus,335000.0,2.0,24
290000,Füme,Audi,A4,483000.0,1.6,20
181000,Kırmızı,Ford,Fiesta,470000.0,1.4,13
11000,Mavi (metalik),Fiat,Egea,830000.0,1.4,1
229500,Gri (metalik),Toyota,Corolla,625000.0,1.4,14
323000,Beyaz,Toyota,Corolla,345000.0,1.6,28
155000,Beyaz,Volkswagen,Polo,575000.0,1.4,7
252000,Mavi,Opel,Astra,375000.0,1.6,21
225000,Kırmızı,Opel,Corsa,378000.0,1.2,22
52000,Beyaz,Opel,Astra,814000.0,1.4,7
253000,Beyaz,Renault,Fluence,540000.0,1.5,10
63000,Beyaz,Volkswagen,Polo,630000.0,1.2,10
240000,Beyaz,Toyota,Corolla,247500.0,1.6,0
199000,Beyaz,Fiat,Egea,600000.0,1.3,8
137500,Beyaz,Ford,Focus,780000.0,1.5,6
27000,Turkuaz,Renault,Clio,775000.0,1.0,4
20000,Kırmızı,Ford,Fiesta,895000.0,1.0,4
145000,Gri (titanyum),Renault,Fluence,570000.0,1.6,14
156000,Beyaz,Opel,Corsa,375000.0,1.4,24
199000,Gri (titanyum),Ford,Focus,450000.0,1.6,14
182500,Beyaz,Ford,Fiesta,570000.0,1.4,12
304000,Yeşil,Opel,Corsa,295000.0,1.4,26
162300,Gri (Gümüş),Toyota,Corolla,550000.0,1.6,18
36000,Beyaz,Opel,Corsa,796000.0,1.4,8
262000,Gri,Ford,Focus,470000.0,1.6,17
180000,Gri (Gümüş),Opel,Corsa,422500.0,1.3,20
239000,Siyah,Volkswagen,Golf,485000.0,1.6,18
295000,Gri (Gümüş),Ford,Focus,390000.0,1.6,20
248000,Beyaz,Volkswagen,Golf,839000.0,1.6,8
54000,Beyaz,Volkswagen,Polo,790000.0,1.2,8
148000,Beyaz,Fiat,Egea,640000.0,1.6,7
191000,Diğer,Renault,Fluence,550000.0,1.5,14
177000,Siyah,Renault,Fluence,715000.0,1.5,9
32000,Beyaz,Renault,Clio,820000.0,1.0,2
80000,Beyaz,Opel,Corsa,599750.0,1.4,13
215000,Kırmızı,Renault,Clio,450000.0,1.5,9
230000,Beyaz,Fiat,Linea,415000.0,1.3,10
140000,Beyaz,Volkswagen,Polo,655000.0,1.4,11
390000,Lacivert,Opel,Corsa,225000.0,1.2,30
72000,Gri (metalik),Ford,Focus,599000.0,1.6,9
109950,Beyaz,Opel,Astra,534500.0,1.3,12
167205,Beyaz,Fiat,Linea,495000.0,1.3,10
287000,Mavi,Volkswagen,Polo,291000.0,1.6,24
64000,Beyaz,Renault,Clio,665000.0,1.2,5
329000,Siyah,Opel,Astra,370000.0,1.3,18
249000,Gri,Opel,Astra,324000.0,1.7,20
164000,Beyaz,Ford,Focus,610000.0,1.6,16
160000,Beyaz,Ford,Fiesta,550000.0,1.5,10
256250,Gri,Toyota,Corolla,495000.0,1.6,19
139000,Beyaz,Volkswagen,Golf,950000.0,1.6,10
147000,Gri,Citroen,C4,750000.0,1.6,8
22071,Gri,Opel,Astra,1075000.0,1.2,4
223900,Mavi,Opel,Astra,545000.0,1.6,12
12000,Gri (metalik),Fiat,Egea,770000.0,1.4,2
128300,Beyaz,Citroen,C-Elysee,580000.0,1.6,9
69000,Beyaz,Opel,Astra,745000.0,1.6,6
149250,Gri,Ford,Fiesta,525000.0,1.5,11
306000,Mavi,Ford,Fiesta,320000.0,1.4,21
224000,Beyaz,Renault,Clio,375000.0,1.4,21
190000,Gri (Gümüş),Volkswagen,Golf,500000.0,1.6,23
197000,Kırmızı,Volkswagen,Polo,305000.0,1.6,26
159000,Gri (Gümüş),Renault,Clio,312500.0,2.0,24
198000,Gri (Gümüş),Renault,Fluence,620000.0,1.5,11
260000,Yeşil,Citroen,Saxo,255000.0,1.5,23
175000,Beyaz,Toyota,Corolla,820000.0,1.4,7
235000,Beyaz,Renault,Clio,350000.0,1.4,21
51000,Beyaz,Fiat,Egea,675000.0,1.4,3
188000,Beyaz,Fiat,Linea,425000.0,1.6,12
300450,Gri,Opel,Astra,545000.0,1.6,10
130000,Gri,Ford,Focus,660000.0,1.6,14
180000,Beyaz,Fiat,Linea,460000.0,1.3,12
80000,Kırmızı,Fiat,Egea,460000.0,1.3,8
190000,Gri (Gümüş),Fiat,Linea,460000.0,1.3,10
232000,Beyaz,Ford,Fiesta,470000.0,1.5,10
103000,Mavi,Opel,Astra,835000.0,1.6,7
69000,Kırmızı,Renault,Clio,679000.0,1.5,10
61000,Beyaz,Renault,Clio,610000.0,1.2,8
94500,Beyaz,Toyota,Corolla,779000.0,1.4,10
139000,Beyaz,Ford,Focus,845000.0,1.6,11
150000,Gri (Gümüş),Opel,Corsa,450000.0,1.3,15
200800,Beyaz,Citroen,C4,485000.0,1.4,13
173000,Siyah,Ford,Focus,500000.0,1.6,12
91700,Beyaz,Volkswagen,Polo,580000.0,1.4,10
230000,Beyaz,Volkswagen,Golf,650000.0,1.6,9
360000,Siyah,Volkswagen,Golf,350000.0,1.6,0
135090,Beyaz,Fiat,Linea,535000.0,1.3,9
73000,Beyaz,Volkswagen,Golf,860000.0,1.2,11
27000,Beyaz,Opel,Astra,900000.0,1.4,4
165000,Beyaz,Ford,Focus,935000.0,1.5,6
164000,Mavi (metalik),Volkswagen,Golf,615000.0,1.4,14
275000,Siyah,Renault,Fluence,495000.0,1.5,11
127000,Beyaz,Toyota,Corolla,777000.0,1.4,7
